name,image_url,design_color_id,typical_beer_id,alcohol_level,user_id,beer_family_id,heroku 
Gulden Draak 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ffb81402c2b8fae2cd76e3c4816b884c5fad9f5c_BBO031975_1.png,7,82,10.5,2,19,
Carolus Ambrio 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d27e4e2ac08803e13460fb523969f91a59bfd70e_BBO030410_1.png,5,82,8,2,19,
Brigand 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b83248a88dcbe27d2323dc8ebef5d16416b9547c_BBO030381_1.png,3,82,9,2,19,
Filou 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f37d5ca505ab361d0dafbe0db4831ab7f3866198_BBO033874_1.png,3,82,8.5,2,19,
Carolus Hopsinjoor 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7a4297364954d03b0fa8dd576378eaf42714b450_BBO030420_1.png,3,82,8,2,19,
Levrette Grand Cru 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/af4ca3c290c3a082a57b216346354dd931912e25_BBO032031_1.png,3,82,8.9,2,19,
Brigand 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/571c0e952ef3c4f5cd048ce4c38ebcf75fd07243_BBO030380_1.png,3,82,9,2,19,
La Gifle 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/962b4017082cb469375bf2f8bac91e23efb4c755_BBO032955_1.png,3,82,10,2,19,
Gulden Draak 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9d235f6904d5f3dd4973438d629aa5cddd3450bc_BBO031974_1.png,7,82,10.5,2,19,
Saint Feuillien Triple 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ee10f68066b75d237dbaa1efdc7a648c3755e326_BBO046215_1.png,3,54,8.5,2,3,
Meteor Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/3ab11f75a2a8430637ab8a406913e14df5b55bb8_BBO046968_1.png,3,54,8,2,3,
Straffe Hendrik Triple 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d7d7e883520b787b16660f01fc9e752697ffe29b_BBO038221_1.png,3,54,9,2,3,
Queue de Charrue Triple Boisée 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/57c128e2de8fbce8c302d7f2f91fd8fe38bd77ef_BBO039228_1.png,3,54,8.3,2,3,
Mont Hardi Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9eae2f5f2bc8ee573616345b6b9b3550bb1f43ab_BBO044938_1.png,3,54,8,2,3,
Side Effect 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0e4597e2ed72efd2a0327a1a2c822a2c15586fc3_BBO043899_1.png,3,54,8.5,2,3,
Piraat Triple Hop 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/17252ed92d874b753a2d15b4a0e85fae637ee94d_BBO033502_1.png,5,54,10.5,2,3,
Val Dieu Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c2fa55efe0a6237ca5482fdb1e8da2b020a6167f_BBO043970_1.png,3,54,9,2,3,
Corsendonk Gold 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7b77f9586a6525f364a0053fea83d0d4cfbf2736_BBO042006_1.png,3,54,9.8,2,3,
3 Monts Triple 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1d67fa7f109941f1eedc509c5dd1e659ad89a896_BBO038868_1.png,3,54,9.5,2,3,
3 Monts Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/103b233a8a6d2b3dcc45e07156c0b9edff59744a_BBO038869_1.png,3,54,9.5,2,3,
3 Monts Brassin d'Hiver 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9f725226c55632129e9a7f9f4862f97cc36750be_BBO038949_1.png,3,54,8.5,2,3,
La Corne du Bois des Pendus Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/76042bc11bd147ad077728fd430f504a7f010005_BBO039261_1.png,3,54,10,2,3,
3 Monts Héritage Céréales 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/6cf8732da2a55268a15316910aab1817583eac6d_BBO038873_1.png,3,54,9,2,3,
Queue de Charrue Triple 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/309d5806c1da7a1ee696bb07998f9421b2362652_BBO039421_1.png,3,54,9,2,3,
3 Monts Héritage Céréales 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ac2c6991168007c56c47db76856ffa29d405517f_BBO038874_1.png,3,54,9,2,3,
Rochefort Triple Extra 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e351c086955cdba70ce1b3342b6198de407b817a_BBO038505_1.png,3,54,8.1,2,3,
Bonsecours Prestige 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/55b2093b0cd4bcf8c503638fecdc067b69e4f037_BBO038418_1.png,3,54,9,2,3,
Chimay Cinq Cents 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a371e516f272385bb2c0f0029ae178ca7cb33e39_BBO030455_1.png,3,54,8,2,3,
"Magnum Queue de Charrue Triple 1,5l",https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7601ec7d1916f34161722b9586e497db424c7967_BBO032084_1.png,3,54,9,2,3,
Jungle 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/4f3898313891844f047b7a66d1051e2676e78f8a_BBO037289_1.png,3,54,7.5,2,3,
Mini-fût Tripel Karmeliet 6L,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0ce351ad4e402d535154ad99e34b4ab2ef436c33_BMI033759_1.png,3,54,8,2,3,
Rage Against Christmas 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9378669a802eb24017b47061db177e6ae4bcfea8_BBO037180_1.png,5,54,7,2,3,
"Magnum Chimay Cinq Cents 1,5l",https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a414bc81d99a5978e8c6ae114e7b9cef70c658b7_BBO030454_1.png,3,54,8,2,3,
"Magnum Tripel Karmeliet 1,5l",https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1fa1e2229d46ba8aa65b13299e391152136ba55d_BBO032007_1.png,3,54,8.4,2,3,
Levrette de Noël 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/38dd380fe42e904f6f01234bae346e173ab81109_BBO037759_1.png,3,54,9.4,2,3,
Lupulus Blonde 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/14345a7d7bbcfa3928641cf3c26114b6efd7a46a_BBO036890_1.png,3,54,8.5,2,3,
Corsendonk Agnus 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ab361b70b44b8124d3f80bf45b8d0f1e9ce1714f_BBO030472_1.png,3,54,7.5,2,3,
Maredsous 10 Triple 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e4599519a063206ab3cb87fa5025e5a490e0dda0_BBO033722_1.png,3,54,10,2,3,
Pater Lieven Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/2f4b8f6851c031e8c1cfccea5da38ab569ebf245_BBO032057_1.png,3,54,8,2,3,
Westmalle Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a58b69936a2bc0db504dbd4bf667c3f4f9620648_BBO032134_1.png,3,54,9.5,2,3,
Tripick 8 Triple 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d42aa41f755e8bba921d6035de07a5c1f35955f6_BBO033153_1.png,3,54,8,2,3,
Paix Dieu 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a4e3d1874be4d7c491909912f7436e643872e4fa_BBO032079_1.png,3,54,10,2,3,
Petrus Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0102aa40724fd0c19f3e1294830250acb6944dfb_BBO032063_1.png,3,54,8,2,3,
La Houppe 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/aea1f3b298ddf094f0673a2c4df3d0ec4ea10ea0_BBO033320_1.png,3,54,7.5,2,3,
Tongerlo Prior 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a3e965202c7d025d4d6c2c471fc63eeb6ea567d2_BBO032120_1.png,3,54,9,2,3,
Kapittel Watou Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e432363a86dc27ec6018af570ff19940629ae021_BBO032131_1.png,3,54,10,2,3,
Paix Dieu 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b0e4da5aadab14063bab9a2aaac86978993998f2_BBO033146_1.png,3,54,10,2,3,
Queue de Charrue Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ba628c435fb6a43c2fa543e17b19259b6bcb2262_BBO032082_1.png,3,54,9,2,3,
Thai Thai 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/21c98099e34354fc2c4ac9d00c390f6d7719b7c2_BBO033275_1.png,3,54,8,2,3,
Saint Feuillien Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/24b0a1713aad1afa431923c1a5083b4768bc76c5_BBO032107_1.png,3,54,8.5,2,3,
La Houppe 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b2a4b7ede33dc6eea4d77497c350d19b09868e10_BBO033321_1.png,3,54,7.5,2,3,
Maredsous 10 Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/09ddf225bf4e9218308d55481ba0dc35963a8a67_BBO032034_1.png,3,54,10,2,3,
Straffe Hendrik 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/51771f3cc3c27e1e8af78a3dca4bb471449e942e_BBO032112_1.png,3,54,9,2,3,
Goliath Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1e4ad178462c774a6cadd95e890aa4610d41d296_BBO031968_1_.png,3,54,9,2,3,
Saint Graal Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/83cf92e3274ba528142512ad6a714c53aae7cc89_BBO030255_1.png,3,54,8,2,3,
Duchesse Anne Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/058be8320960008cc8cd11b84de3eed0a603b833_BBO031944_1.png,3,54,7.5,2,3,
La Trappe Tripel 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ec6f2e12d84d7438fe8a6e769ae8f512f8d7d65f_BBO032013_1.png,5,54,8,2,3,
Chimay Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a31565420183d5a114696f5be00873ab3dac682b_BBO030463_1.png,3,54,8,2,3,
Duchesse Anne Triple 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/4b6219a7ad5abfa6b08fd2ed9a00bc24b55d3f2a_BBO031941_1.png,3,54,7.5,2,3,
Tripel Karmeliet 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a7eaaf15e293fa2b1f199eadf92515423a678785_BBO031992_1.png,3,54,8.4,2,3,
Tripel Karmeliet 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/91563712ea6ce1869d563a93d59b1e3b8b942728_BBO031991_1.png,3,54,8.4,2,3,
Carolus Tripel 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/cb2582429ded66c8b2da2a25f2341b92d0338b35_BBO035517_1.png,3,54,9,2,3,
Saint Bernardus Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e40ae0ce19ea7693a2f663bbc728112680f8f933_BBO032102_1.png,3,54,8,2,3,
La Trappe Tripel 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/041f81e570ae662a1797def452e65c1a7d23ec26_BBO032014_1.png,3,54,8,2,3,
Caulier 28 Triple 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/3912c7ed9cb5b7e7b298a8082e067afea9337b5a_BBO030429_1.png,3,54,9,2,3,
Kasteel Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8590171267ac82fd0c23bb5d85a2f31bc4429509_BBO031997_1.png,3,54,11,2,3,
Bush Triple 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/95898a64f40d4c6fdb2f481cf393d33b825e4945_BBO030407_1.png,3,54,10.5,2,3,
Bush Triple 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/46f59aa3fa466b5fc42ddc040f7bf5c82c992058_BBO030401_1.png,3,54,10.5,2,3,
Carolus Tripel 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/db3b8d540728f1e957b152bc98504bef04cfd27d_BBO030421_1.png,3,54,9,2,3,
Benediktiner Weissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ac86cfd96b02a8e4aa4c4da04816abb4ca23d2fb_BBO030248_1.png,3,22,5.4,2,1,
Benediktiner Weissbier 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/15f5d33b4518d0ae39f36769aac8591e3a3d6ee1_BBO043983_1.png,3,22,5.4,2,1,
Pfungstadter Urweizen 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ef13f5b33d03eb803621580d0ff817455f2ab089_BBO041121_1.png,1,22,5.3,2,1,
Kartäuser Weissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/625d4c3876cb716795d667aeb0b50f62a1d151e3_BBO041827_1.png,1,22,5.3,2,1,
Krombacher Weizen 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c25e8bf2bf14ffe3857fb0d46e7dfd7937ea23b9_BBO040993_1.png,1,22,5.3,2,1,
Weihenstephaner Hefeweissbier 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/4b72de24f362ab5a177452115c92979b66a4c9b5_BBO039058_1.png,3,22,5.4,2,1,
Mini-Fût Paulaner Hefe Weissbier 5L,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ec4be68c9baf006b11edd71f6da3d976a337d7b7_BMI038135_1.png,1,22,5.5,2,1,
Thurn & Taxis Weissbier 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d5618f3d43c51266e40ed6bd1caebeef7ea28f5e_BBO038090_1.png,1,22,5.4,2,1,
Maisel Weisse Original 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1744d5f959f487497bf73925e6ce1c03c4c9b3e5_BBO037880_1.png,1,22,5.1,2,1,
Grosse Bertha 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e1fbf612459fb4cc4be3372e544a70ee22f5d124_BBO037650_1.png,1,22,6.5,2,1,
Mini-fût Franziskaner Weissbier 6L,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a3d907816dfb1faa494308cbe67703df86b70cf3_BMI032188_1.png,3,22,5,2,1,
Kapuziner Hefe Weissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8650003f2445e9a3e304a9fb474596f435827d29_BBO037571_1_.png,1,22,5.4,2,1,
Kapuziner Kellerweizen 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e3fcca63895cdaf2861d858a3888bcfd9d0e2238_BBO037570_1_.png,5,22,5.1,2,1,
Krombacher Weizen Alkoholfrei,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a9eaa6b61edb6d85858da0f4a91bd1a46d54db7f_ZBI036979_1.png,1,22,0,2,1,
Maisel Weisse Original 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/40cdee08296b3b7626894b03e6d13d4409877086_BBO037204_1.png,5,22,5.1,2,1,
Erdinger Schneeweisse 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/186ce8a6d7848151a298e1909b368642adaf8c0b_BBO033123_1.png,3,22,5.6,2,1,
Schneider Festweisse Tap 4  50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1713ddd2c7927bae4eec3a6c721715eb5e327fc1_BBO033070_1.png,1,22,6.2,2,1,
Gipfel Gluck,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/411975b90d7cc5196183627d8f2ff20b02edcdd1_4983BBO034119_1.png,1,22,5.2,2,1,
Himbaer Toni,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/34d333110c18dd420334e1500fb41f6321f8f8b7_4981BBO034118_1.png,5,22,5,2,1,
Schneider Original Tap 7 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c9ec8819eafee56115d4d5bc9f01fe27f73b9101_BBO032098_1.png,5,22,5.4,2,1,
Paulaner Hefe Weissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/59c9f5d81b980046161e7027a45913c1e441db82_BBO032058_1.png,1,22,5.5,2,1,
Primator Weizen 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/cc87f4627d12ceeaa5e55e1301b795e2c6bb776b_BBO032076_1.png,1,22,4.8,2,1,
Weihenstephaner Hefeweissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c5d45a97ac8c33218c4ca811f1242c08ccd3920f_BBO032132_1.png,1,22,5.4,2,1,
Memminger Flight 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a299aa0504f43c2ccb2f3e67339ba6bf84a633de_BBO032035_1.png,1,22,5.1,2,1,
Franziskaner Hefe Weissbier 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f3151e3ea8bcd592181958bc1cddba6e857003e3_BBO031961_1.png,1,22,5,2,1,
Erdinger Hefe Weissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/774a378783fcc04a52f7dad45d095ec053777415_BBO031949_1.png,1,22,5.3,2,1,
Augustiner Weissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/462847bd41ecfec037000bbf2fef4a78566c7cac_BBO030175_1.png,1,22,5.4,2,1,
Erdinger Hefe Weissbier 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/45c61e94be1103386cfb49ef47d4bb38618ff207_BBO031950_1.png,1,22,5.3,2,1,
Distelhauser Hefe Weizen 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e81996c5d7fdf57e39266813e893cf32a61dfa1b_BBO031947_1.png,1,22,5.4,2,1,
Hacker Pschorr Hefe Weisse 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7bc60b82eda327a00abdbf25e87dab47e01517b2_BBO031981_1.png,1,22,5.5,2,1,
Weihenstephaner Vitus 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/da534f7476c1337884a872754efc9946923e2463_BBO032138_1.png,1,24,7.7,2,1,
Erdinger Pikantus 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/fee983d91bdc6da6e6433be96bb71f54c4ea1d47_BBO031951_1.png,7,24,7.3,2,1,
Aurora 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9317f9475083e5b6969ff1491b85be3362559075_BCA047190_1.png,11,5,5.5,2,1,
Wheat Ale Thym Citron 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8302cd7ff935717ea1935bb855f30891b5a48b66_BCA041270_1.png,1,5,5,2,1,
White Panther 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f1c29b015d74e4e7e199a9e0884286a4060012b9_BBO038973_1.png,1,5,5.5,2,1,
Grace 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9bca982e65a4677404f1b4d15eafd42454a87454_BCA038407_1.png,1,5,5,2,1,
Sparkle 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/aac33e6abc7750b4ada1ca9c8c354339778f2941_BCA038375_1.png,1,5,6.4,2,1,
Wheat Ale 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/90fd451d5c24865b266b6ee79b8e16614e919f98_BBO034033_1.png,1,5,5.1,2,1,
Oroshi 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1e3e2049f30c140beaac06ab4d2ccdd4bd86e21d_BCA037235_1.png,1,5,4.5,2,1,
Strip 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/3a258f7c115eddcfc8daf43ae45c8e1db3711c94_BCA037232_1.png,1,5,5,2,1,
Carte Blanche,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b3c221cb4fc1824ce351fe068bc5bb20888153a3_BBO037468_1.png,1,5,5,2,1,
Lindy Hop 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/26f481bcba450da95c626184d86a4e243efb77dc_BBO033341_1.png,1,5,5.5,2,1,
White Rabbit 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9bc6afac5cc3ae1148286cc6d357796505f82300_BCA037182_1.png,1,5,5,2,1,
White Rabbit 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c14fceba91c40a836ee6344d3b3c53883bfc7797_BBO032997_1.png,1,5,5,2,1,